0,1,2,3,4,5,6,7,8,9
0.12481,0.19645,0.03422,0.22180,0.41836,0.20989,0.25396,0.03280,0.47423,0.23544,
0.02275,0.23021,0.65293,0.57574,0.33301,0.04420,0.07445,0.03280,0.33201,0.29928,
0.14024,0.13637,0.08655,0.34186,0.03416,0.17191,0.17798,0.03280,0.64269,0.36660,
0.10481,0.20241,0.16743,0.00710,0.20982,0.11997,0.14937,0.03280,0.15978,0.68406,
0.49185,0.58761,0.04495,0.14465,0.02173,0.08526,0.16895,0.03280,0.13519,0.50808,
0.41360,0.23131,0.56238,0.52982,0.02173,0.14306,0.34159,0.25737,0.05918,0.73455,
0.01220,0.03662,0.61242,0.46367,0.02173,0.15105,0.31893,0.42491,0.21350,0.05157,
0.01291,0.11550,0.27134,0.46192,0.02381,0.14437,0.11830,0.11329,0.25355,0.05157,
0.20017,0.18939,0.03835,0.35677,0.10381,0.04612,0.16010,0.00335,0.19887,0.04375,
0.07716,0.11680,0.03411,0.04941,0.07599,0.04612,0.10329,0.03466,0.11605,0.03553,
0.03843,0.01772,0.02489,0.05404,0.04156,0.04612,0.08475,0.05145,0.04073,0.04051,
0.03727,0.01680,0.04199,0.04457,0.04934,0.02678,0.02703,0.05092,0.00580,0.04051,
0.02572,0.01424,0.02835,0.04527,0.02570,0.01411,0.01512,0.03645,0.02179,0.04051,
0.04237,0.02139,0.02733,0.03549,0.05399,0.02585,0.02610,0.04635,0.02931,0.04051,
0.03040,0.03986,0.04077,0.04901,0.02401,0.04952,0.01495,0.03047,0.03853,0.04051,
0.01577,0.01078,0.02255,0.04831,0.02659,0.00505,0.03710,0.02656,0.03853,0.02710,
0.01977,0.02537,0.00465,0.04099,0.01867,0.05189,0.00220,0.00949,0.03853,0.03354,
0.00654,0.02918,0.04669,0.04729,0.02651,0.03076,0.04306,0.02656,0.03853,0.03848,
0.03947,0.01473,0.04358,0.04512,0.03894,0.04328,0.02035,0.04611,0.03853,0.03168,
0.01525,0.04116,0.04055,0.03434,0.02301,0.03027,0.03747,0.03033,0.03853,0.01455,
0.06329,0.05187,0.04380,0.02976,0.06097,0.06032,0.04748,0.02703,0.03853,0.03389,
0.07971,0.02261,0.06556,0.06935,0.09737,0.05325,0.07084,0.01690,0.03853,0.05446,
0.00920,0.06970,0.04180,0.03263,0.01113,0.09307,0.04259,0.06059,0.03853,0.03706,
0.07611,0.09206,0.00512,0.04072,0.03182,0.02225,0.09002,0.02133,0.03853,0.02814,
0.04050,0.06944,0.08595,0.08214,0.11142,0.03706,0.04652,0.06368,0.03853,0.10553,
0.10408,0.01390,0.02378,0.08086,0.11300,0.11009,0.09784,0.13731,0.03853,0.16415,
0.05740,0.07269,0.12585,0.03805,0.07286,0.05125,0.06129,0.01539,0.03853,0.03938,
0.06793,0.14808,0.08769,0.06975,0.11500,0.10136,0.14682,0.08371,0.03853,0.10795,
0.11946,0.12292,0.15750,0.05934,0.05149,0.07830,0.07054,0.06314,0.03853,0.06576,
0.03857,0.24836,0.19145,0.16380,0.15831,0.14265,0.11528,0.17410,0.03853,0.01612,
0.05325,0.08188,0.25426,0.50278,0.00621,0.33679,0.03636,0.25138,0.03853,0.28223,
0.61711,0.01377,0.37883,0.14560,0.27891,0.37536,0.03636,0.28999,0.57027,0.25801,
0.69295,0.29128,0.37066,0.23945,0.10234,0.28944,0.13498,0.19462,0.37725,0.26584,
0.08590,0.17315,0.09722,0.06208,0.10783,0.00841,0.13498,0.00772,0.03390,0.07437,
0.07443,0.09070,0.03555,0.01584,0.02143,0.08303,0.02326,0.04570,0.03390,0.07434,
0.01727,0.04206,0.06841,0.05261,0.02233,0.07907,0.02368,0.06036,0.06622,0.07434,
0.03868,0.04305,0.06841,0.07374,0.05872,0.05621,0.04215,0.06448,0.08081,0.09308,
0.05596,0.05587,0.06841,0.07172,0.06500,0.05138,0.04228,0.08729,0.09261,0.06324,
0.06181,0.07538,0.06841,0.07070,0.08986,0.07255,0.06898,0.07362,0.05210,0.08731,
0.08798,0.07383,0.07078,0.07155,0.08403,0.07428,0.08433,0.07362,0.06189,0.07723,
0.07408,0.07383,0.08841,0.07368,0.08302,0.07498,0.09304,0.07392,0.05476,0.07478,
0.09075,0.09021,0.06630,0.08816,0.07631,0.08772,0.06033,0.07392,0.06428,0.06104,
0.06046,0.08814,0.06973,0.08668,0.09067,0.06652,0.05448,0.07392,0.05582,0.06715,
0.08455,0.06372,0.09046,0.08696,0.07015,0.07024,0.07677,0.07392,0.07766,0.08298,
0.07521,0.06544,0.09156,0.07431,0.05736,0.07214,0.07360,0.09146,0.09260,0.08298,
0.08542,0.08638,0.07145,0.08604,0.05748,0.07214,0.06532,0.07145,0.06563,0.08668,
0.08818,0.05098,0.07898,0.08849,0.04256,0.07214,0.07447,0.06421,0.07463,0.08430,
0.06768,0.03803,0.07313,0.06002,0.05141,0.07214,0.05207,0.07395,0.06582,0.06717,
0.06177,0.07579,0.06595,0.05942,0.06688,0.07214,0.05283,0.05940,0.07672,0.07735,
0.05977,0.06022,0.04697,0.07104,0.06211,0.07214,0.05456,0.07101,0.05758,0.05747,
0.07124,0.05649,0.05354,0.05644,0.04575,0.07214,0.04144,0.08499,0.05784,0.05689,
0.04944,0.05780,0.05291,0.08341,0.05252,0.07214,0.03294,0.06885,0.05573,0.06889,
0.05464,0.05783,0.08094,0.06912,0.06747,0.07214,0.03012,0.06386,0.08280,0.06230,
0.04032,0.07048,0.04787,0.08558,0.07517,0.07214,0.02882,0.07325,0.05918,0.06009,
0.04788,0.04994,0.05379,0.05562,0.06860,0.07214,0.04354,0.08607,0.05591,0.05944,
0.05331,0.06616,0.05330,0.08274,0.06738,0.07214,0.03368,0.05561,0.05583,0.04288,
0.05591,0.06240,0.08138,0.03929,0.07516,0.07214,0.04637,0.05645,0.05690,0.06338,
0.04143,0.05761,0.06995,0.06221,0.08776,0.07214,0.06342,0.05664,0.05788,0.07310,
0.03422,0.05840,0.06412,0.07247,0.05718,0.07214,0.06121,0.07271,0.05729,0.05037,
0.03080,0.07049,0.04635,0.06325,0.05794,0.07214,0.05722,0.07004,0.07327,0.05271,
0.04921,0.14518,0.01874,0.20030,0.14860,0.07214,0.03825,0.01695,0.16564,0.07342,
0.05480,0.02029,0.05420,0.01426,0.06255,0.06700,0.03033,0.02345,0.01104,0.07342,
0.05967,0.02313,0.05797,0.03715,0.00982,0.03815,0.07268,0.01991,0.01599,0.07342,
0.09097,0.00584,0.06103,0.07528,0.00350,0.05039,0.04356,0.03386,0.02072,0.07342,
0.01824,0.06896,0.02914,0.03381,0.03386,0.05677,0.02150,0.05069,0.03298,0.07342,
0.03214,0.08886,0.02142,0.03381,0.01911,0.09199,0.04841,0.09372,0.06454,0.05537,
0.03214,0.03583,0.02596,0.03516,0.04989,0.08534,0.05976,0.03236,0.07275,0.06338,
0.03214,0.02811,0.05309,0.02873,0.06108,0.02843,0.03083,0.05573,0.08185,0.09765,
0.07560,0.00589,0.07712,0.06535,0.07587,0.00709,0.03083,0.07669,0.06686,0.01343,
0.00831,0.01613,0.05359,0.02703,0.06468,0.01631,0.03083,0.06485,0.12169,0.02415,
0.03748,0.00934,0.09101,0.02703,0.06660,0.02562,0.13249,0.03639,0.05779,0.09561,
0.05405,0.01966,0.14313,0.02703,0.13120,0.02472,0.12590,0.02157,0.03378,0.07909,
0.12382,0.02535,0.06229,0.02703,0.09966,0.01295,0.09671,0.04617,0.06531,0.13845,
0.01419,0.02771,0.06010,0.02703,0.08327,0.03340,0.08739,0.01401,0.02579,0.02005,
0.02541,0.02303,0.07039,0.02703,0.07255,0.02262,0.03893,0.04149,0.00516,0.01904,
0.05292,0.12778,0.15091,0.02703,0.01721,0.04566,0.13718,0.04160,0.13216,0.02324,
0.09208,0.01194,0.06233,0.02703,0.14206,0.02492,0.10386,0.09198,0.18458,0.03710,
0.09081,0.03718,0.02947,0.02703,0.01545,0.14550,0.08484,0.02712,0.02845,0.05502,
0.07487,0.17461,0.01786,0.02703,0.01135,0.02207,0.03719,0.00188,0.02335,0.06337,
0.07145,0.05005,0.02789,0.02703,0.13426,0.03453,0.02092,0.03834,0.04673,0.04606,
0.06885,0.03493,0.05176,0.02703,0.10410,0.01762,0.09975,0.02631,0.02876,0.07802,
0.11771,0.08850,0.04343,0.09152,0.08603,0.00811,0.08033,0.06813,0.01415,0.09152,
0.68780,0.51977,0.09779,0.37163,0.68247,0.17389,0.13141,0.17091,0.01827,0.43241,
0.15876,0.09585,0.11426,0.18258,0.17061,0.17389,0.23048,0.10689,0.16830,0.04249,
0.27258,0.11001,0.19345,0.16941,0.10364,0.17389,0.20131,0.12384,0.28452,0.04470,
0.36380,0.06220,0.03965,0.16941,0.15354,0.01150,0.18912,0.16567,0.17024,0.09983,
0.42368,0.46492,0.03752,0.19758,0.53721,0.07443,0.36065,0.38885,0.19768,0.09990,
0.23521,0.24667,0.10117,0.02656,0.01136,0.14157,0.19578,0.15425,0.08658,0.09990,
0.11380,0.04834,0.05413,0.05122,0.09411,0.01997,0.08346,0.08007,0.03097,0.09990,
0.02138,0.09524,0.09686,0.07452,0.06758,0.01997,0.06719,0.02909,0.03660,0.09788,
0.09826,0.01493,0.11274,0.09763,0.10391,0.01997,0.01966,0.03575,0.08629,0.05971,
0.60471,0.05845,1.27983,0.67889,0.41610,0.98685,0.47111,0.43079,0.39817,0.24758,
0.23035,0.05845,0.25545,0.29755,0.26586,0.44736,0.17585,0.16315,0.25730,0.25594,
0.13582,0.05845,0.17168,0.19030,0.08054,0.06564,0.14760,0.05626,0.07739,0.21023,
0.05102,0.04257,0.03054,0.04224,0.08539,0.05744,0.11497,0.05626,0.08447,0.08264,
0.05102,0.03866,0.05660,0.06420,0.08526,0.07306,0.04350,0.03166,0.08677,0.05989,
0.09179,0.04377,0.06684,0.06844,0.02717,0.03590,0.04350,0.06714,0.06715,0.04761,
0.06832,0.06271,0.06906,0.06697,0.04721,0.03590,0.06177,0.11757,0.03452,0.07115,
0.05187,0.04767,0.03438,0.07029,0.05061,0.03590,0.01179,0.04314,0.03706,0.03932,
0.40036,0.40035,0.59256,0.61123,0.59603,0.51932,0.51428,0.60145,0.51961,0.46722,
0.53085,0.54204,0.60283,0.61123,0.60424,0.57656,0.57496,0.57445,0.57902,0.56324,
0.58193,0.58320,0.60740,0.61123,0.59363,0.59717,0.59543,0.59544,0.59806,0.59187,
0.59894,0.59927,0.60209,0.61123,0.60299,0.60367,0.60390,0.60368,0.60451,0.60201,
0.60528,0.60529,0.60718,0.61123,0.60748,0.60730,0.60789,0.60749,0.60670,0.60640,
0.60847,0.60836,0.60962,0.61123,0.60934,0.60960,0.60916,0.60931,0.60893,0.60878,
0.60860,0.60876,0.60904,0.60883,0.60925,0.60909,0.60916,0.60900,0.60893,0.60879,
0.60870,0.60889,0.60902,0.60894,0.60893,0.60880,0.60905,0.60902,0.60892,0.60879,
0.60870,0.60890,0.60889,0.60883,0.60891,0.60877,0.60880,0.60888,0.60883,0.60888,
0.60870,0.60882,0.60882,0.60874,0.60878,0.60875,0.60889,0.60891,0.60859,0.60879,
0.60866,0.60870,0.60879,0.60869,0.60883,0.60881,0.60859,0.60853,0.60859,0.60870,
0.60847,0.60866,0.60878,0.60877,0.60867,0.60855,0.60874,0.60871,0.60859,0.60878,
0.60854,0.60870,0.60881,0.60882,0.60871,0.60842,0.60881,0.60871,0.60859,0.60862,
0.60854,0.60858,0.60850,0.60873,0.60873,0.60849,0.60872,0.60860,0.60871,0.60873,
0.60854,0.60842,0.60866,0.60868,0.60872,0.60865,0.60849,0.60856,0.60863,0.60849,
0.60866,0.60842,0.60871,0.60869,0.60838,0.60870,0.60849,0.60866,0.60858,0.60864,
0.60872,0.60851,0.60868,0.60851,0.60828,0.60867,0.60849,0.60864,0.60864,0.60853,
0.60862,0.60861,0.60872,0.60847,0.60854,0.60872,0.60849,0.60851,0.60870,0.60835,
0.60867,0.60868,0.60837,0.60862,0.60848,0.60856,0.60849,0.60857,0.60873,0.60857,
0.60870,0.60872,0.60828,0.60869,0.60847,0.60859,0.60849,0.60838,0.60848,0.60867,
0.60845,0.60847,0.60834,0.60845,0.60861,0.60839,0.60849,0.60828,0.60855,0.60855,
0.60845,0.60829,0.60823,0.60840,0.60858,0.60857,0.60862,0.60852,0.60843,0.60847,
0.60845,0.60832,0.60849,0.60856,0.60847,0.60837,0.60854,0.60863,0.60828,0.60842,
0.60845,0.60822,0.60862,0.60865,0.60830,0.60854,0.60864,0.60838,0.60821,0.60825,
0.60845,0.60818,0.60868,0.60857,0.60848,0.60834,0.60867,0.60849,0.60849,0.60850,
0.60845,0.60847,0.60831,0.60865,0.60832,0.60824,0.60871,0.60832,0.60862,0.60843,
0.60845,0.60861,0.60853,0.60867,0.60830,0.60827,0.60858,0.60852,0.60868,0.60858,
0.60845,0.60847,0.60861,0.60870,0.60833,0.60831,0.60846,0.60862,0.60832,0.60861,
0.60845,0.60842,0.60843,0.60856,0.60822,0.60835,0.60829,0.60846,0.60854,0.60839,
0.60845,0.60826,0.60839,0.60836,0.60844,0.60822,0.60822,0.60860,0.60843,0.60857,
0.60830,0.60819,0.60834,0.60833,0.60844,0.60844,0.60817,0.60851,0.60826,0.60865,
0.60852,0.60815,0.60847,0.60819,0.60861,0.60844,0.60815,0.60836,0.60825,0.60821,
0.60862,0.60818,0.60834,0.60846,0.60821,0.60844,0.60814,0.60855,0.60818,0.60821,
0.60852,0.60845,0.60853,0.60830,0.60817,0.60844,0.60845,0.60836,0.60820,0.60823,
0.60834,0.60859,0.60826,0.60822,0.60846,0.60844,0.60862,0.60855,0.60815,0.60816,
0.60824,0.60837,0.60850,0.60818,0.60830,0.60844,0.60828,0.60866,0.60819,0.60814,
0.60822,0.60828,0.60836,0.60815,0.60852,0.60844,0.60820,0.60850,0.60822,0.60846,
0.60851,0.60855,0.60857,0.60811,0.60854,0.60844,0.60850,0.60830,0.60812,0.60828,
0.60932,0.61034,0.60851,0.60829,0.60864,0.60844,0.60932,0.61016,0.60848,0.61008,
0.61204,0.60844,0.60673,0.60662,0.60780,0.60844,0.60998,0.60831,0.61080,0.61258,
0.61072,0.60685,0.60928,0.61071,0.60993,0.60844,0.60825,0.60677,0.61287,0.60965,
0.61042,0.60935,0.60870,0.60784,0.60786,0.60844,0.61171,0.60589,0.60982,0.60888,
0.60886,0.61047,0.61302,0.60730,0.61019,0.60844,0.61030,0.61357,0.61487,0.60722,
0.61087,0.61080,0.60852,0.61032,0.61078,0.60844,0.60829,0.60771,0.61062,0.60695,
0.61671,0.61090,0.61034,0.60687,0.61102,0.61724,0.60567,0.60771,0.61727,0.60116,
0.60920,0.61099,0.61066,0.60996,0.60781,0.61820,0.60171,0.60771,0.60652,0.61310,
0.60502,0.60749,0.61087,0.60755,0.60423,0.60554,0.61045,0.60771,0.60906,0.61671,
0.60399,0.60482,0.60785,0.60880,0.60893,0.60297,0.60584,0.60771,0.60703,0.60934,
0.60308,0.60410,0.60560,0.60614,0.60993,0.60179,0.60346,0.60771,0.60959,0.60475,
0.60938,0.60420,0.61020,0.60426,0.60870,0.60104,0.60350,0.60771,0.60646,0.60462,
0.61291,0.60740,0.60203,0.60321,0.60505,0.60796,0.60069,0.60499,0.60646,0.60819,
0.60210,0.60900,0.60823,0.60891,0.60240,0.60990,0.60786,0.60848,0.60646,0.60460,
0.60062,0.60977,0.61150,0.60500,0.60814,0.60445,0.60442,0.61127,0.60646,0.61078,
0.60175,0.61000,0.60808,0.60752,0.60949,0.60707,0.60399,0.60747,0.60646,0.60956,
0.60300,0.60817,0.60872,0.60844,0.60632,0.60518,0.60705,0.60530,0.60646,0.60643,
0.60252,0.60927,0.60530,0.60603,0.60551,0.60435,0.60831,0.60814,0.60476,0.60643,
0.60373,0.60764,0.60390,0.60829,0.60400,0.60345,0.60592,0.60538,0.60373,0.60643,
0.60371,0.60598,0.60722,0.60466,0.60725,0.60299,0.60788,0.60791,0.60740,0.60643,
0.60653,0.60776,0.60827,0.60704,0.60829,0.60702,0.60612,0.60505,0.60507,0.60643,
0.60483,0.60558,0.60932,0.60510,0.60836,0.60889,0.60498,0.60374,0.60803,0.60643,
0.60452,0.60775,0.60781,0.60393,0.60871,0.60879,0.60400,0.60422,0.60932,0.60643,
0.60431,0.60557,0.60900,0.60324,0.60953,0.60657,0.60418,0.60681,0.60456,0.60643,
0.60685,0.60426,0.60899,0.60682,0.60407,0.60529,0.60329,0.60874,0.60457,0.60643,
0.60873,0.60723,0.60762,0.60858,0.60717,0.60737,0.60684,0.60596,0.60344,0.60643,
0.60491,0.60872,0.60854,0.60958,0.60581,0.60533,0.60814,0.60810,0.60412,0.60643,
0.60385,0.60603,0.60889,0.60555,0.60430,0.60408,0.60874,0.60588,0.60704,0.60643,
0.60401,0.60842,0.60796,0.60750,0.60734,0.60754,0.60656,0.60786,0.60830,0.60643,
0.60316,0.60866,0.60930,0.60906,0.60547,0.60833,0.60522,0.60561,0.60586,0.60643,
0.60685,0.60592,0.60834,0.60610,0.60491,0.60594,0.60736,0.60776,0.60495,0.60643,
0.60559,0.60779,0.60527,0.60485,0.60434,0.60832,0.60566,0.60890,0.60377,0.60643,
0.45722,0.16973,0.10827,0.60386,0.36702,0.55466,0.60629,0.56444,0.57510,0.60643,
0.02858,0.03999,0.10827,0.34957,0.27796,0.39457,0.22945,0.29159,0.30798,0.04449,
0.03733,0.02799,0.10827,0.14099,0.07813,0.13229,0.04770,0.10826,0.11039,0.18789,
0.26423,0.06527,0.10827,0.17156,0.20205,0.10730,0.04131,0.00851,0.20002,0.23018,
0.08899,0.08466,0.10827,0.13457,0.04883,0.18986,0.26002,0.24172,0.12386,0.02029,
0.07762,0.08466,0.09165,0.01240,0.10170,0.03337,0.06249,0.16442,0.02033,0.03261,
0.04503,0.08867,0.04427,0.10530,0.10170,0.06642,0.08117,0.07106,0.05464,0.10238,
0.09375,0.06780,0.08278,0.05387,0.14507,0.09364,0.05903,0.07106,0.08353,0.03845,
0.15114,0.05567,0.09698,0.08272,0.05908,0.13938,0.04906,0.07314,0.09460,0.03845,
0.13254,0.04953,0.14024,0.09420,0.12138,0.16357,0.04546,0.05582,0.14069,0.03845,
0.16015,0.07289,0.12787,0.10106,0.08223,0.14084,0.04412,0.07849,0.12761,0.03845,
0.10305,0.09113,0.15687,0.14383,0.01571,0.12417,0.07110,0.09401,0.15743,0.03845,
0.11003,0.10120,0.17256,0.08682,0.07136,0.11613,0.08998,0.10244,0.03316,0.03845,
0.14732,0.10436,0.10504,0.10205,0.05273,0.11903,0.10176,0.10560,0.10973,0.01113,
0.16613,0.51952,0.17730,0.19630,0.03754,0.09742,0.04755,0.10594,0.14464,0.41957,
0.07843,0.01803,0.14712,0.12401,0.02391,0.01197,0.04755,0.05074,0.02949,0.30750,
0.44045,0.79157,0.08112,0.60374,0.14032,0.01407,0.10117,0.19981,0.50845,0.11518,
0.84675,0.42278,0.32363,0.83926,0.06861,0.80607,0.24327,0.31956,0.50017,0.28451,
0.07163,0.27573,0.07736,0.51119,0.14639,0.34543,0.01168,0.08424,0.12960,0.26850,
1.32213,0.99338,0.93881,1.49509,1.53321,1.60723,1.31715,1.46419,1.23436,1.49371,
1.32213,1.15541,1.12650,1.37683,1.45046,1.27994,1.32339,1.40768,1.28835,1.41778,
1.21174,1.15541,1.09552,1.27695,1.20672,1.23500,1.22520,1.30666,1.25352,1.32554,
1.14850,1.15541,1.14271,1.23076,1.19769,1.18121,1.20716,1.24948,1.19149,1.20773,
1.14850,1.18876,1.10763,1.22468,1.15737,1.15031,1.21260,1.15317,1.20570,1.19610,
1.14850,1.13192,1.10948,1.19594,1.11526,1.13456,1.19797,1.11268,1.16311,1.15562,
1.14756,1.10453,1.10948,1.13905,1.09569,1.13800,1.11161,1.15069,1.12222,1.17106,
1.15977,1.14155,1.06069,1.13372,1.09569,1.10143,1.09022,1.10932,1.14989,1.07011,
1.10397,1.11876,1.06069,1.11722,1.09696,1.06557,1.05998,1.12655,1.09111,1.08559,
1.09729,1.12955,1.07620,1.04216,1.09370,1.01633,1.05998,1.09102,1.09007,1.05360,
1.10074,1.09080,0.99960,1.04792,1.00926,1.01633,1.08519,1.03831,1.07118,1.05194,
1.00888,1.03062,0.99960,1.06968,0.95631,1.02710,1.05889,1.03692,1.01848,1.07213,
1.02278,0.96479,0.99960,1.05574,0.92817,0.96604,0.98315,0.97126,1.05648,1.05956,
1.01626,0.96479,1.00430,1.05725,0.92598,0.91408,0.99685,0.99118,0.96240,1.03043,
0.91946,0.89169,0.98751,0.97746,0.92598,0.94301,0.90859,0.93715,0.92789,1.02951,
0.86678,0.89202,0.97908,0.89803,0.92598,0.87908,0.96992,0.91741,0.94546,0.87535,
0.86094,0.89202,0.88503,0.91515,0.92793,0.90577,0.87490,0.92077,0.97264,0.82262,
0.86094,0.89348,0.88849,0.86823,0.83414,0.86334,0.80574,0.94790,0.89524,0.77741,
0.89524,0.91009,0.87112,0.77303,0.80376,0.82304,0.80574,0.89437,0.91011,0.81701,
0.77100,0.86533,0.75992,0.77303,0.80879,0.86192,0.77474,0.77150,0.87526,0.85679,
0.77100,0.79930,0.69827,0.70464,0.81654,0.87997,0.83900,0.83723,0.72334,0.87719,
0.77100,0.77351,0.76390,0.72148,0.82132,0.80372,0.79476,0.82727,0.77475,0.84739,
0.67433,0.76211,0.76460,0.72148,0.69830,0.82508,0.82808,0.79655,0.81030,0.73929,
0.62231,0.76272,0.80495,0.72148,0.63350,0.70430,0.76026,0.73922,0.69602,0.73099,
0.58303,0.75736,0.77286,0.78059,0.73856,0.62659,0.70973,0.71047,0.69602,0.78127,
0.62621,0.79241,0.72543,0.73077,0.70633,0.69022,0.62786,0.62345,0.69602,0.72632,
0.64323,0.57634,0.75050,0.75288,0.74161,0.57802,0.65105,0.62345,0.65193,0.74585,
0.55355,0.62571,0.61000,0.66740,0.68370,0.58476,0.66519,0.62345,0.55430,0.67714,
0.46698,0.57281,0.58304,0.68688,0.61302,0.65384,0.68232,0.61155,0.55430,0.62390,
0.42085,0.58163,0.47706,0.57502,0.49850,0.68633,0.61219,0.49818,0.55430,0.60474,
0.47611,0.52194,0.47706,0.53325,0.48009,0.41308,0.63274,0.57342,0.42433,0.62541,
0.50505,0.40460,0.47706,0.41272,0.48900,0.46834,0.39480,0.43486,0.54427,0.55580,
0.43292,0.40460,0.34268,0.41833,0.34945,0.33710,0.29854,0.51527,0.37983,0.33488,
0.42930,0.29013,0.25790,0.49448,0.39842,0.45550,0.35709,0.47026,0.37983,0.39028,
0.46871,0.42286,0.31311,0.25008,0.24875,0.40882,0.35709,0.41336,0.36999,0.44914,
0.33583,0.44201,0.29066,0.25008,0.35660,0.22359,0.18989,0.22605,0.32131,0.24548,
0.14968,0.34398,0.32853,0.10089,0.38170,0.24482,0.18989,0.08563,0.25374,0.32872,
0.14968,0.32705,0.13560,0.23282,0.18926,0.32533,0.28589,0.23309,0.07111,0.12007,
0.01197,0.25971,0.00641,0.27202,0.18853,0.06870,0.21205,0.05515,0.14229,0.12007,
0.07981,0.38401,0.89889,1.24891,1.33445,0.27440,0.96267,0.53270,0.10009,1.33846,
0.32668,0.10081,0.66934,0.98434,0.93053,0.06898,0.71692,0.53270,0.20573,0.39172,
0.11048,0.01179,0.28761,0.18223,0.47071,0.06898,0.43234,0.36193,0.18028,0.11260,
1.01538,1.09682,1.11256,0.95249,1.03070,1.08939,1.09987,1.03834,0.96176,1.07525,
1.02698,1.08779,1.04890,1.01373,1.06650,1.08939,1.08436,1.06121,1.01988,1.07869,
1.05310,1.08837,1.07137,1.05739,1.07817,1.06585,1.08436,1.07643,1.05996,1.07929,
1.06077,1.07602,1.07151,1.06424,1.07817,1.06844,1.08374,1.07417,1.07116,1.08148,
1.07238,1.07437,1.07208,1.07409,1.07817,1.07644,1.07124,1.07880,1.07708,1.08276,
1.07009,1.07437,1.06997,1.07145,1.07362,1.07811,1.07556,1.07925,1.07879,1.07147,
1.07458,1.07673,1.07458,1.06975,1.07362,1.07852,1.07722,1.07690,1.07354,1.06968,
1.07076,1.07192,1.07677,1.06831,1.07031,1.07657,1.07804,1.07793,1.07354,1.07499,
1.06880,1.06942,1.07193,1.06803,1.07474,1.07235,1.07021,1.07896,1.07354,1.07755,
1.06830,1.07481,1.06993,1.07369,1.07739,1.07628,1.07521,1.06926,1.07354,1.07232,
1.07379,1.07692,1.06841,1.07088,1.06972,1.07761,1.07766,1.06806,1.07354,1.06964,
1.07092,1.07202,1.06809,1.07557,1.06829,1.07239,1.06995,1.07417,1.07354,1.07441,
1.07500,1.07502,1.07313,1.06858,1.06742,1.07239,1.07453,1.07604,1.07627,1.07065,
1.07781,1.07861,1.07696,1.07481,1.07510,1.07239,1.07840,1.07015,1.07668,1.07658,
1.09069,1.05773,1.05873,1.08670,1.08979,1.07239,1.08808,1.05401,1.08742,1.08741,
1.09326,1.08325,1.04417,1.09313,1.06328,1.07239,1.06366,1.04145,1.09666,1.06515,
1.10046,1.09265,1.03369,1.06631,1.04636,1.07239,1.08963,1.07924,1.09197,1.09133,
1.09332,1.09885,1.08528,1.04245,1.02756,1.07239,1.06146,1.09850,1.05939,1.09881,
1.09917,1.09297,1.10171,1.02285,1.01850,1.07239,1.03916,1.06923,1.09391,1.07007,
1.09964,1.05954,1.03567,1.07876,0.99775,1.09721,1.09016,1.06923,1.05798,1.09183,
1.03550,1.03085,1.01618,1.04517,1.08028,1.06645,1.09763,1.06923,1.03426,1.06058,
1.00379,1.00137,1.00710,1.08579,1.10029,1.06645,1.01340,1.03200,1.00659,1.03608,
1.05815,0.96026,1.07556,1.09557,1.06762,1.02489,1.07203,1.07784,0.97416,1.03608,
1.07840,0.96237,1.00289,1.08038,1.08364,1.02489,1.08962,1.08112,0.97486,0.96646,
1.07878,0.96237,1.05599,0.96262,1.08118,0.90050,1.04444,1.07711,1.01146,0.93633,
1.04749,0.81648,0.90870,0.96108,0.98259,0.75367,0.96329,1.01555,0.95847,0.93633,
0.69529,0.81648,1.00422,1.01571,0.93880,0.86161,0.96580,0.96175,0.97793,0.93821,
0.69529,0.86577,0.68621,0.55872,0.93166,0.97810,0.99066,0.64251,0.83370,0.93328,
0.83299,0.88457,0.81097,0.55872,0.69742,0.69763,0.90704,0.26400,0.76313,0.94102,
0.45046,0.91363,0.42537,0.55872,0.89615,0.30681,0.95278,0.68313,0.74293,0.77552,
0.35887,0.23673,0.42537,0.18663,0.73486,0.11365,0.81901,0.98508,0.80345,0.61765,
0.83896,0.62208,0.26931,0.18663,0.53512,0.74681,0.99328,0.80528,0.76529,0.72293,
0.54209,0.62324,0.45283,0.18663,0.31501,0.47894,0.43180,0.50590,0.96973,0.26951,
0.90536,0.65976,0.65081,0.18663,0.25158,0.36776,0.57876,0.37136,0.46340,0.80957,
0.54430,0.69328,0.57926,0.18663,0.43256,0.05603,0.71897,0.50212,0.09782,0.72043,
0.12329,0.15599,0.15020,0.16533,0.41827,0.14692,0.67280,0.32684,0.09782,0.00965,
0.15230,0.12356,0.05296,1.48863,0.09035,0.52294,0.19630,0.33522,0.77447,0.74188,
0.27930,0.01417,0.85652,0.83000,0.64038,0.15707,0.45455,0.19130,0.02152,0.78489,
0.02639,0.61167,0.46904,1.10609,0.54724,0.19814,0.47325,0.30769,0.40950,0.98215,
0.36060,0.48903,0.42169,0.46531,0.48822,0.19300,0.15796,0.30769,0.26639,0.35085,
0.51402,0.33016,0.52535,0.34354,0.27022,0.27277,0.24342,1.24468,0.26639,0.86058,
0.12779,1.06411,0.18445,0.47123,0.42071,0.54875,0.41037,1.12153,0.26639,0.33220,
0.35120,0.87490,0.18445,0.81526,0.14529,0.57626,1.14736,1.09505,1.20883,0.43764,
0.55049,1.29620,0.18445,0.03727,0.31684,0.73267,0.98272,1.37274,0.61916,0.36604,
